uid,year,movie_ids
2456515,2003,30
245658,2003,30
2456593,1994,18
2456607,2003,30
2456767,1995,77
2456767,1996,58
2456767,2002,28
2456905,2004,32
2457212,2003,30
2457240,1996,58
2457291,2003,30
2457430,2003,30
2457494,2002,28
2457643,2003,30
2457710,2003,30
2457781,1965,104
2457827,2002,28
2457857,2003,30
2457967,2000,33
245808,2003,30
2458335,2003,30
2458372,1996,58
2458372,2004,32
245850,2003,30
2458561,2003,30
2458647,1983,83
2458826,2002,28
2458868,2002,28
2459075,1994,18
2459120,2002,52
2459215,2003,30
2459251,2003,30
2459281,2003,30
2459417,2003,30
245967,1983,83
2459764,2003,30
2459804,1952,76
2459860,2004,32
2459926,1952,76
2460199,1996,58
2460229,1964,46
2460254,1996,44
2460274,2003,30
2460284,1996,44
2460335,2000,33
2460392,2003,30
2460504,1994,18
2460587,2002,28
2460653,1952,76
246077,2003,30
2460883,2003,30
2460896,2002,28
2461079,2000,33
2461079,2003,30
246108,1983,83
246108,2003,30
2461089,2003,30
2461201,2003,30
2461289,2000,33
24614,2002,28
2461508,2002,28
2461715,2003,30
2461878,2003,30
2461939,2003,30
2462113,1994,18
2462144,2002,97
2462144,2003,30
246245,2000,33
2462556,2003,30
2462683,2003,30
2462689,1996,58
2462689,2002,28
2462804,2002,52
2462837,1952,76
2462855,2003,30
2462855,2004,8
2463075,2000,33
2463237,2002,97
2463281,1983,83
2463542,1983,83
2463612,2003,30
2463999,2002,28
2464003,2002,28
2464081,1994,18
2464081,2003,30
2464155,2002,28
246434,2003,30
2464602,2003,30
2464989,2000,33
2465236,1965,104
2465246,1964,46
2465337,1996,58
2465748,2003,30
2465780,2002,97
2465943,1996,16
2466146,1995,77
2466332,2003,30
2466473,2000,33
2466494,2002,28
2466655,1964,46
2466806,2003,30
2467,2000,33
2467065,1996,58
2467098,2001,48
2467323,2002,28
246733,2003,30
2467365,1964,46
2467457,2002,28
2467594,2002,28
2467599,2002,28
2467626,2002,28
2467784,1996,58
2467784,2002,28
2467882,2003,30
2467943,2003,30
2468097,2003,30
2468330,1983,83
2468360,2002,28
2468376,1964,46
2468443,1983,83
246849,2003,30
2468701,2002,28
246874,2003,30
246880,1994,18
2469,1996,44
2469,2003,30
2469215,2003,30
2469275,2002,28
2469477,2003,30
2469500,1996,"44,58"
2469539,1965,104
2469539,1983,83
2469539,1995,57
2469555,1996,44
2469568,2002,97
2469575,1952,76
2469575,2000,33
246973,2002,28
2469751,1995,57
2469764,2003,30
2470054,2002,28
2470184,2003,30
2470213,2000,33
2470661,2003,30
2470742,2003,30
2470948,2002,97
2471102,1994,18
2471102,2002,97
2471314,2003,30
2471832,2003,30
2471865,2003,30
2471921,2002,28
2472066,2000,33
2472273,1965,104
2472275,2003,30
24726,2003,30
2472612,2002,28
2472803,2002,28
2472892,2003,30
2473258,1996,44
2473261,2003,30
2473448,1952,76
2473503,2000,33
2473781,2002,97
2473882,2002,28
2473986,1995,77
2473986,2003,30
2474212,2003,30
2474264,1995,57
2474373,1996,58
2474373,2002,28
247446,2002,97
247446,2003,30
2474474,1983,83
2474528,2003,30
247479,1995,77
2474804,1995,77
2474804,1996,58
2474887,1964,46
2474887,1996,58
2474887,2002,28
2474900,2004,108
2474927,2003,30
2474951,2003,30
2475058,1996,44
2475149,2003,30
2475271,2003,30
2475608,2001,48
2475611,2003,30
2475611,2004,32
2475685,2002,28
2475820,1952,76
2475820,1964,46
2475820,2002,"84,97"
2475820,2003,30
2475906,2003,30
2476026,2002,28
2476207,2000,33
2476251,2003,30
2476388,2003,30
2476422,2002,28
2476584,2002,52
2476588,2002,28
247674,2000,33
2476764,2002,52
2477092,2003,30
2477513,2003,30
2477588,1996,58
2477635,2003,30
2477656,2003,30
2477733,2003,30
2477751,1996,44
2477965,1983,83
2478187,1983,83
2478364,2000,33
2478364,2004,8
2478523,1996,44
2478586,2004,8
2478643,1994,18
2478744,2003,30
2478878,2003,30
247898,2004,8
2479000,2003,30
2479086,1952,76
2479086,2002,28
2479136,2005,17
2479244,2002,28
2479307,1983,83
2479407,2003,30
2479482,2003,30
2479606,2004,8
2479752,2002,28
2479824,2000,33
2479857,2002,28
247999,1964,46
2479992,2002,28
2480147,1983,83
2480306,1996,44
2480412,1994,18
2480412,2002,97
2480459,1994,18
2480670,2003,30
2480676,2003,30
2481356,2003,30
2481368,1964,46
2481368,2002,28
2481507,2003,30
2481529,2000,33
2481561,2002,28
2481593,1994,18
2481676,1996,58
2481676,2002,28
2481676,2003,30
2481718,1964,46
2481767,2004,32
2481937,2005,17
2481963,2002,28
2481992,2003,30
2482256,1983,83
2482341,2002,28
248239,2002,97
2482428,2003,30
2482437,1956,79
2482502,1994,18
2482649,2003,30
2482728,1996,58
2482728,2002,28
2482728,2003,30
2482738,1995,77
2482845,1995,77
2482865,2004,32
2482885,1983,83
2483005,2001,48
2483033,1996,44
24831,2004,8
2483121,1996,58
2483121,2002,28
2483185,2003,30
2483246,2004,32
2483294,2002,28
2483306,2002,28
2483314,2003,30
2483416,2002,97
2483744,2003,30
2484033,2003,30
2484036,2003,30
2484059,1994,18
2484060,2002,28
2484060,2003,30
248435,1983,83
2484609,2002,52
2484622,2002,52
2484715,2000,33
2484878,2003,30
2484944,1995,77
2485642,1996,58
2485865,2002,28
2485865,2004,32
2485957,2002,28
2485957,2003,30
2486015,2002,28
2486182,1996,58
2486599,2003,30
2486605,2003,30
2486685,2001,48
2486822,1996,58
2486822,2002,28
248691,2003,30
2487298,2003,30
2487300,2003,30
2487313,1952,76
2487358,2003,30
2487515,1994,18
2487515,2003,30
2487603,2002,28
2487802,2003,30
2487958,1965,104
248801,1996,78
248804,1996,44
2488357,1996,58
2488357,2002,28
2488357,2003,30
2488360,2003,30
2488616,1995,55
2488620,2003,30
2488717,2003,30
2488897,2002,28
2488940,2002,28
24893,2003,30
2489377,1994,18
2489377,1996,58
2489437,1952,76
2489437,1964,46
2489483,2003,30
2489517,2004,8
248976,2000,33
2489833,2002,28
2490130,1995,57
2490222,1995,77
2490222,1996,58
2490379,1952,76
2490379,2002,28
2490423,1952,76
2490507,2000,33
2490507,2004,8
2490540,2000,33
2490731,1994,18
2490731,1996,44
2490794,1994,18
2490971,1983,83
2491070,2002,28
249119,2000,33
2491249,1964,46
2491249,2002,28
2491366,2003,30
2491429,1994,18
2491569,1956,79
2491569,1995,57
2491569,2002,97
2491620,1983,83
2491620,2003,30
2491620,2004,32
2491696,2002,28
2491696,2003,30
2491696,2005,17
2491723,2004,56
2491732,2003,30
2492268,1983,83
2492324,2002,28
2492324,2003,30
2492392,1952,76
2492408,1994,18
2492646,2003,30
2492729,1996,58
2492735,2003,30
24929,1965,104
2492994,2003,30
2493079,1994,18
2493079,1996,58
2493079,2003,30
249322,2003,30
2493280,1956,79
2493298,2002,28
2493298,2003,30
2493370,2003,30
2493650,1983,83
2493673,1996,58
249378,1996,16
2493849,2002,28
2493873,2004,32
2494005,1996,58
2494005,2002,28
2494071,1996,58
2494197,2003,30
2494368,2003,30
2494390,1996,58
2494394,2003,30
2494405,2003,30
2494510,2002,28
24946,1983,83
2494633,1996,16
2494663,2003,30
2494736,2003,30
2495043,2004,32
2495048,2003,30
2495108,2000,33
2495257,2005,17
2495393,2002,97
2495584,1995,77
2495612,2003,30
2495702,2003,30
2495702,2004,32
2495873,2003,30
2495926,2002,28
2495968,2003,30
2496042,1965,104
2496042,1996,58
2496174,1983,83
2496628,1994,18
2496629,2001,48
2496629,2003,30
2496826,2002,28
2496899,2003,30
2497281,1983,83
2497331,1983,83
2497331,2003,30
249773,2005,17
2497891,2003,30
2497949,2002,28
249824,2003,30
2498386,2004,26
2498475,2003,30
2498504,2003,30
2498508,2002,97
2498555,2003,30
249871,2003,30
2498712,1983,83
2498797,1996,44
2498810,2002,28
2498932,2001,48
2498932,2002,28
2499163,2003,30
2499420,1996,58
2499453,1952,76
2499519,2002,28
249960,2002,28
2499661,1994,18
2499766,1996,58
2499766,2002,28
2499836,2004,8
2499864,2003,30
2499955,2002,28
2499984,1996,58
2500072,2004,8
2500124,2003,30
250017,2002,28
2500230,1983,83
2500230,2003,30
2500255,2002,28
2500968,2002,28
2501068,1999,45
2501215,1994,18
2501223,1995,57
2501510,1965,104
2501691,2003,30
2501691,2004,32
2501829,2003,30
2501912,2000,33
2502098,2000,33
2502180,2002,28
2502315,2004,108
2502329,2004,32
2502336,1996,44
2502351,2004,8
2502395,1996,78
2502395,2003,30
2502423,2003,30
250252,2004,8
2502544,2003,30
2502550,2003,30
250261,2003,30
2503094,2002,28
2503103,1956,79
2503129,2005,17
2503150,1983,83
2503265,2004,56
2503502,2002,97
2503600,1996,44
2503887,1983,83
2503887,1996,16
2503887,2002,28
2504130,2003,30
2504241,1996,44
2504275,2002,28
2504663,2003,30
2504672,2002,28
2504747,2004,32
2504853,2002,28
2504949,2002,97
2505024,2003,30
250509,2002,28
2505334,2002,52
2505679,2000,33
2505943,2003,30
2506052,2003,30
2506228,2000,33
2506266,1997,3
2506376,2003,30
250643,1995,57
250643,2003,30
2506723,2003,30
2507180,2003,30
2507207,2003,30
2507316,2004,8
2507581,2003,30
2507593,1956,79
2507653,1996,58
2507703,1964,46
2507781,2003,30
2507937,2004,32
2507964,2002,28
2507991,2003,30
2508300,2002,28
2508301,2003,30
2508428,1996,58
2508531,1996,58
250871,1964,46
250894,2004,8
2509200,2003,30
250921,2003,30
2509336,1996,44
2509609,2003,30
2509631,1956,79
2509631,1996,78
2509687,1994,18
2509754,2003,30
2509929,1964,46
2510050,2000,33
251026,2002,52
2510270,2004,68
2510301,1996,58
2510496,2003,30
2510551,1996,58
2510551,2003,30
2510923,2003,30
2510967,2003,30
2510970,2000,33
2510970,2002,52
2511119,1996,58
2511165,2004,32
2511278,1965,104
2511278,1983,83
2511416,2003,30
2511489,1995,57
2511604,2002,28
2511626,1956,79
2511719,1965,104
2511719,2003,30
2512391,2003,30
2512477,2002,28
2512833,2003,30
251303,2003,30
2513169,2002,97
2513253,2003,30
2513559,1952,76
2513873,2001,48
2513931,2002,28
2514186,2002,28
2514186,2003,30
2514204,2000,33
2514320,2003,30
2514467,1994,18
2514777,2002,28
2515194,1983,83
2515194,2003,30
251520,2003,30
2515313,2002,52
2515322,2002,28
2515334,2000,33
2515381,2003,30
2515480,2002,28
2515595,1964,46
2515712,2002,97
2515812,1964,46
2515913,2003,30
251595,1983,83
2516103,2002,28
2516111,2002,28
251613,2003,30
2516156,1994,18
2516156,2003,30
2516211,2003,30
2516220,2002,97
2516281,1964,46
2516288,1983,83
2516386,1965,104
2516386,1983,83
2516469,2003,30
2516486,1964,46
2516525,2002,28
2516723,1996,58
2517588,1983,83
2517630,2002,28
2517669,2002,97
251777,2003,30
2517870,2003,30
2517870,2005,17
2517881,1983,83
2517942,1965,104
251805,1965,104
2518103,2002,28
2518146,2003,30
2518312,2003,30
2518320,2003,30
2518357,2003,30
2518730,2002,84
2518751,2003,30
2518772,1965,104
2518772,2003,30
2518807,1952,76
2519046,2004,56
2519114,2003,30
2519165,2003,30
2519181,2002,28
2519236,2002,28
2519276,2003,30
2519403,2003,30
2519457,2003,30
2519847,2002,97
2519865,1965,104
2519865,1994,18
2519865,1995,"55,77"
2519865,2002,28
2519958,1994,18
251999,2003,30
2520026,2003,30
2520143,2003,30
2520193,2003,30
2520257,2002,"28,97"
252035,2003,30
2520401,2002,84
2520513,1996,16
2520741,2000,33
2520779,1983,83
2520829,2002,97
2520838,2004,8
2520933,2002,84
2520941,2002,28
2521020,2003,30
2521037,1995,77
2521044,1952,76
2521178,2004,56
2521256,2002,97
2521261,2003,30
2521314,2004,8
2521360,2002,52
2521459,1952,76
2521538,2003,30
2521648,2003,30
2521955,1995,55
2521955,2002,28
2521982,1983,83
2522005,1994,18
2522229,1964,46
2522284,2003,30
2522648,1964,46
2522648,1983,83
2522946,2003,30
2522946,2004,8
2522960,1996,58
2522960,1999,45
2522960,2002,28
2522960,2003,30
2523030,2004,32
2523066,2002,97
2523231,2003,30
2523243,2003,30
2523359,2003,30
2523372,2003,30
2523426,1997,3
2523435,2003,30
2523488,1956,79
2523493,2002,28
2523584,1964,46
2523584,2002,28
2523772,1965,104
2523906,2003,30
2524150,2002,28
2524436,2002,28
252468,2000,33
2524692,2002,28
2524692,2003,30
2524725,2002,28
2524933,1994,18
2524933,2002,28
2524955,2003,30
2524993,2000,33
2525513,1983,83
2525542,1994,18
2525542,1999,45
2525544,1996,58
2525544,2002,28
2525796,2003,30
2526026,2003,30
2526257,1996,58
2526257,2003,30
2526342,2003,30
2526370,1996,58
2526371,2004,32
2526414,2003,30
252654,2003,30
2526589,1964,46
252663,2003,30
2526668,2004,8
25267,1965,104
2526735,1996,58
2526842,2004,8
252689,2002,28
252695,2003,30
2526986,2003,30
2527010,1996,"44,58"
2527056,2003,30
2527376,2002,97
2527390,2002,28
2527390,2003,30
252749,2003,30
252749,2004,8
2527569,2004,8
2527608,2003,30
252761,2003,30
2527690,2003,30
2527847,2002,28
2527888,1983,83
2527888,1996,58
2527994,2003,30
2528026,2002,28
2528590,2002,97
2528590,2004,68
2528875,2003,30
2529075,2002,28
2529138,2004,8
2529163,2003,30
2529178,1983,83
2529194,2003,30
2529292,1996,44
2529556,1996,58
2529556,2002,28
2529596,2000,33
2530108,2002,28
2530216,2000,33
2530260,1994,18
2530263,2002,28
2530263,2003,30
2530383,2002,97
2530383,2003,30
2530556,2003,30
253065,1996,44
2530817,2003,30
2530840,1996,44
2530840,2004,8
2530863,2004,8
2531021,2003,30
2531026,2000,33
2531664,2002,28
2531675,2000,33
2531820,1995,57
2531839,2003,30
2532110,2002,28
253214,2002,28
253217,1952,76
2532251,1964,46
2532402,1952,76
2532661,1994,18
2532723,2002,97
2532737,1996,58
253275,1996,"44,58"
2532783,1994,18
2532783,1995,77
2532803,1952,76
2532874,2003,30
253326,2000,33
2533495,2003,30
2533515,2002,28
2533530,2000,33
2533704,2003,30
2533718,2003,30
2533753,2003,30
2533775,1956,79
2533782,2002,28
2533823,2000,33
2533845,2003,30
2533857,2003,30
253394,1997,3
2534009,2004,68
2534090,1994,18
2534117,1964,46
2534208,2003,30
2534299,2003,30
2534306,2004,68
253434,2001,48
253434,2002,"28,84"
2534406,2002,28
2534525,2003,30
2534574,2004,26
2534690,2003,30
2534711,1994,18
2534796,1983,83
2534864,2002,28
2535075,2003,30
2535096,1994,18
2535229,1994,18
2535249,2002,28
2535295,2002,28
2535359,1996,58
2535611,2004,32
2535618,2002,28
2535823,1996,58
2535823,2003,30
2535848,2003,30
2535971,2002,52
2536114,2002,28
2536138,2002,28
2536250,2004,8
2536316,2003,30
2536497,1964,46
2536497,2003,30
2536547,1964,46
2536604,2003,30
2536664,1983,83
2536736,1983,83
2537034,1965,104
253704,2004,8
2537048,1983,83
2537167,1983,83
2537167,1996,44
2537285,1994,18
2537324,2002,28
2537401,1995,77
2537401,1996,58
2537413,2004,26
2537488,2002,52
2537543,2004,32
2537558,2004,32
2537578,1996,44
2537578,2002,28
2537604,2002,28
2537605,2002,52
2537666,2003,30
2537719,1964,46
2537719,1983,83
2537764,1997,3
2537818,2002,28
253785,2002,28
2538123,2000,33
2538123,2004,8
2538364,2002,97
2538364,2003,30
2538442,2004,32
2538479,2003,30
2538506,1995,77
2538943,2000,33
2539096,2003,30
2539101,1964,46
2539101,2002,28
2539254,2003,30
2539681,2001,48
2539735,2003,30
2539749,2004,32
2539892,1965,104
2539897,2003,30
2540014,1983,83
2540038,2002,28
2540053,2002,52
2540053,2004,8
2540207,2000,33
2540214,1996,58
2540263,1965,104
2540418,2001,48
2540441,2000,33
254045,2003,30
2540871,2002,28
2540945,2002,28
2541025,2002,52
2541025,2004,56
2541565,2002,28
2541589,2003,30
2541669,2003,30
2541677,2004,8
2542129,1996,44
2542131,2002,28
2542131,2003,30
2542596,2002,28
2542703,1983,83
2542703,2000,33
2543081,1983,83
2543120,2002,52
2543231,2002,28
2543563,2003,30
2543615,2003,30
2543694,2003,30
2543694,2004,8
2543864,2003,30
2544124,1964,46
2544272,2002,97
2544311,1995,57
2544521,1994,18
2544637,2003,30
2544655,1995,77
2544656,2003,30
2544927,2003,30
2545033,1983,83
2545069,2002,28
2545618,2001,48
2545730,1956,79
2545765,2003,30
254656,2002,28
2546654,2003,30
2546654,2004,8
2546703,2003,30
2546942,1965,104
254718,2000,33
2547185,2003,30
2547553,2003,30
2547683,2004,26
254777,1983,83
254788,1996,58
2547924,2003,30
2547958,2002,52
2548067,2003,30
2548139,1995,57
2548211,2005,17
2548244,2003,30
2548361,1952,76
2548362,2002,97
254837,1996,58
254837,2003,30
2548397,2003,30
2548453,1964,46
2548453,1965,104
25487,2005,17
2548738,1996,44
2548846,2003,30
2548994,2003,30
2548996,2003,30
2549073,1996,58
2549190,1964,46
2549213,2003,30
2549264,2003,30
2549426,2003,30
2549475,2002,97
2549476,2002,28
2549512,2003,30
2549657,1964,46
2549690,2003,30
254972,1964,46
2549926,1997,3
2549934,2003,30
2550175,1995,77
2550250,1996,58
2550250,2003,30
2550595,2003,30
2550789,2003,30
2551078,2003,30
2551106,2003,30
2551132,2002,28
2551418,2004,8
2551483,1956,79
2551483,2002,97
2551499,2002,28
255150,2003,30
2551654,2003,30
2551686,2002,"28,52"
2551686,2003,30
2551705,1995,57
2551783,1995,57
2551806,1997,3
2551846,2003,30
2551960,2000,33
2552013,2004,8
2552030,1983,83
2552047,1994,18
2552047,1996,58
2552047,2002,28
2552047,2003,30
2552108,1999,45
255229,1996,58
255229,2002,28
255229,2003,30
2552409,1995,77
2553059,1996,44
2553247,1964,46
2553296,1952,76
2553296,1996,44
2553483,1983,83
2553495,2003,30
255357,2003,30
2553627,2002,28
2553627,2003,30
255376,1983,83
2554118,2002,97
2554192,2003,30
2554516,2002,28
2554555,2000,33
2554750,1996,44
2554750,2002,28
2554764,2003,30
2554817,2003,30
255482,2000,33
2554944,2003,30
2554947,2003,30
2555055,1964,46
2555055,1996,58
2555055,2004,8
2555170,2002,28
2555341,1952,76
255551,2003,30
2555614,2000,33
2555614,2002,28
2555697,2000,33
2555858,2003,30
2556001,2003,30
2556111,1994,18
2556279,2003,30
2556310,1995,55
2556321,1996,58
2556455,1964,46
2556552,2002,28
2556600,1965,104
2556600,1983,83
2556600,2003,30
2556700,1996,78
2556791,2002,28
2556921,2002,28
2556987,2003,30
2556992,1952,76
2556992,2002,28
2557067,1994,18
2557067,2002,52
2557082,2003,30
2557094,2003,30
2557152,1956,79
2557155,2003,30
2557231,2004,8
2557435,2002,28
2557491,2002,28
2557622,2003,30
2557622,2004,68
2557762,2002,28
2557762,2003,30
255784,2000,33
2557899,2004,8
2557990,2000,33
2558064,2003,30
2558262,2000,33
2558307,1995,57
2558401,2002,28
2558559,2002,97
2558570,2004,108
2559085,2002,28
2559089,2003,30
2559096,1996,44
2559271,1994,18
2559348,1996,78
2559537,1995,77
2559609,1983,83
2559743,1996,58
25602,1965,104
2560328,1964,46
2560405,2003,30
2560486,1996,78
256057,2002,28
256065,1964,46
256065,1995,77
2560812,2002,28
2561009,2004,8
2561113,2002,97
2561151,1996,44
2561218,2003,30
256137,2003,30
256153,2002,97
2561554,2002,28
2561682,1964,46
2562136,2002,28
2562446,2000,33
2562458,2000,33
2562627,2002,28
2562638,2002,97
2562675,1994,18
2562726,2002,28
2562726,2004,68
2562768,2003,30
2562859,2002,28
2562900,2002,28
2563028,2002,28
2563204,2000,33
256327,2001,48
256327,2004,8
2563488,1996,58
2563582,2001,48
2563586,2002,97
2564142,1983,83
2564178,1964,46
2564228,2002,28
2564306,1994,18
2564390,1983,83
2564390,1996,44
2564680,2004,8
2564796,2002,28
2565020,2003,30
2565081,2002,28
2565144,2003,30
2565182,1983,83
2565182,2002,97
2565354,1964,46
2565354,1996,44
256549,1956,79
2565504,2000,33
2565612,1964,46
256562,1996,58
2565719,2004,68
2565856,2003,30
2565933,2004,8
2565983,2003,30
2566514,1995,57
2566592,2003,30
2566621,2002,28
2566630,2003,30
2566925,2003,30
2566931,1994,18
2566931,2003,30
2566956,2003,30
2566973,1964,46
2567000,2003,30
2567090,2003,30
2567147,1996,58
2567147,2002,28
2567172,2003,30
2567279,1996,58
2567339,1983,83
2567382,2003,30
2567407,1995,77
2567410,2003,30
2567441,2003,30
2567682,2003,30
2567736,2002,97
2567935,2003,30
256796,1994,18
2568004,2003,30
2568069,2003,30
2568270,1994,18
2568360,2002,28
2568484,2003,30
2568582,2002,28
2568589,1996,44
2568937,1996,44
2568959,1983,83
2568993,2004,56
2569044,2002,28
25691,2003,30
2569291,2002,28
2569684,2003,30
256969,2002,28
256969,2003,30
2569757,1994,18
2570003,2003,30
2570011,2003,30
2570056,2003,30
2570079,1994,18
2570338,2000,33
2570444,1983,83
2570542,1965,104
2570635,2004,8
257083,2003,30
2570844,2000,33
2570868,2002,28
257095,2001,48
2571075,1996,58
2571075,2003,30
2571181,2003,30
2571250,2003,30
2571309,2003,30
2571400,2003,30
2571411,1996,58
2571459,1994,18
2571459,2002,84
2571673,1983,83
2571687,1964,46
2571693,2002,52
2571816,1983,83
2571816,2003,30
2572000,1965,104
2572003,1995,57
2572006,2003,30
2572055,2003,30
2572218,2002,97
2572281,2003,30
2572298,2003,30
2572367,2003,30
2572565,2002,28
2572690,2003,30
2572878,2003,30
2572942,1983,83
257300,2002,97
2573057,1983,83
2573207,1964,46
2573288,1964,46
257331,1964,46
2573419,2004,32
2573464,1952,76
2573464,1956,79
2574099,2000,33
2574128,2002,28
2574204,2002,28
2574204,2003,30
2574221,1952,76
2574258,1996,58
2574384,2002,28
257445,2002,28
2574990,2002,28
2575043,2002,"28,84"
2575164,2004,32
2575229,1995,57
2575461,2003,30
2575552,2002,28
2575649,2003,30
2575712,2003,30
2575786,2000,33
2575882,1996,"16,58"
2575894,2002,28
2575908,2003,30
2575999,2002,28
2576015,2000,33
2576470,2003,30
2576485,2003,30
2576560,2002,28
257661,2002,28
2576716,2003,30
2576905,2004,68
2576985,1996,44
2577051,2003,30
2577467,1952,76
2577467,2003,30
2577467,2004,32
2577468,2000,33
2577625,1996,58
2577702,1996,58
2577713,1996,58
2577758,2002,28
2577872,1996,58
2578120,2003,30
2578230,2003,30
2578647,2002,28
2578664,1996,"16,58"
2578689,1952,76
2578914,1956,79
2579150,2002,28
2579163,1952,76
2579184,2002,28
2579284,2003,30
2579385,1994,18
2579476,2003,30
2579682,2003,30
2579731,2003,30
2579741,2003,30
